Index,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label,cluster
145,wallet.src.de.schildbach.wallet.Constants,wallet.Constants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
146,wallet.src.de.schildbach.wallet.ui.send.MaintenanceDialogFragment,wallet.ui.send.MaintenanceDialogFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
147,wallet.src.de.schildbach.wallet.ui.scan.CameraManager,wallet.ui.scan.CameraManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
148,wallet.src.de.schildbach.wallet.ui.scan.ScanActivity,wallet.ui.scan.ScanActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
149,wallet.src.de.schildbach.wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
150,wallet.src.de.schildbach.wallet.ui.RequestCoinsFragment,wallet.ui.RequestCoinsFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
151,wallet.src.de.schildbach.wallet.service.BlockchainService,wallet.service.BlockchainService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
152,wallet.src.de.schildbach.wallet.ui.EncryptKeysDialogFragment,wallet.ui.EncryptKeysDialogFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
153,wallet.src.de.schildbach.wallet.ui.WalletAddressesAdapter,wallet.ui.WalletAddressesAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
154,wallet.src.de.schildbach.wallet.ui.CurrencyAmountView,wallet.ui.CurrencyAmountView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
155,wallet.src.de.schildbach.wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.send.RaiseFeeDialogFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
156,wallet.src.de.schildbach.wallet.service.InactivityNotificationService,wallet.service.InactivityNotificationService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
157,wallet.src.de.schildbach.wallet.WalletApplication,wallet.WalletApplication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Controller,7
158,wallet.src.de.schildbach.wallet.Configuration,wallet.Configuration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
159,com.tweetlanes.android.core.Notifier,android.core.Notifier,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
160,com.tweetlanes.android.core.widget.urlimageviewhelper.UrlImageViewHelper,android.core.widget.urlimageviewhelper.UrlImageViewHelper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
161,com.tweetlanes.android.core.util.LazyImageLoader,android.core.util.LazyImageLoader,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
162,com.tweetlanes.android.core.view.DirectMessageItemView,android.core.view.DirectMessageItemView,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
163,com.tweetlanes.android.core.model.AccountDescriptor,android.core.model.AccountDescriptor,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
164,com.tweetlanes.android.core.view.DirectMessageFeedFragment,android.core.view.DirectMessageFeedFragment,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
165,org.tweetalib.android.TwitterManager,android.TwitterManager,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
166,org.tweetalib.android.fetch.TwitterFetchDirectMessages,android.fetch.TwitterFetchDirectMessages,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
167,com.tweetlanes.android.core.view.TweetFeedItemView,android.core.view.TweetFeedItemView,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
168,org.tweetalib.android.model.TwitterStatuses,android.model.TwitterStatuses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
169,com.tweetlanes.android.core.widget.gestureimageview.GestureImageView,android.core.widget.gestureimageview.GestureImageView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
170,com.tweetlanes.android.core.view.ImageViewActivity,android.core.view.ImageViewActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
171,com.tweetlanes.android.core.widget.AutoResizeTextView,android.core.widget.AutoResizeTextView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
172,com.tweetlanes.android.core.model.ComposeTweetDefault,android.core.model.ComposeTweetDefault,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
173,com.tweetlanes.android.core.view.TweetSpotlightActivity,android.core.view.TweetSpotlightActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
174,com.tweetlanes.android.core.App,android.core.App,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
175,com.tweetlanes.android.core.view.ProfileFragment,android.core.view.ProfileFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
176,com.tweetlanes.android.core.view.TweetSpotlightFragment,android.core.view.TweetSpotlightFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
177,com.tweetlanes.android.core.view.ComposeBaseFragment,android.core.view.ComposeBaseFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
178,com.tweetlanes.android.core.widget.gestureimageview.GestureImageViewTouchListener,android.core.widget.gestureimageview.GestureImageViewTouchListener,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
179,com.tweetlanes.android.core.dashclock.TweetLanesExtension,android.core.dashclock.TweetLanesExtension,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
180,com.tweetlanes.android.core.view.BaseLaneActivity,android.core.view.BaseLaneActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
181,com.tweetlanes.android.core.view.AppDotNetAuthActivity,android.core.view.AppDotNetAuthActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
182,com.tweetlanes.android.core.AppSettings,android.core.AppSettings,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
183,com.tweetlanes.android.core.view.TweetFeedFragment,android.core.view.TweetFeedFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
184,com.tweetlanes.android.core.view.ComposeTweetFragment,android.core.view.ComposeTweetFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
185,org.tweetalib.android.model.TwitterStatus,android.model.TwitterStatus,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer,7
186,org.tweetalib.android.model.TwitterStatus[],android.model.TwitterStatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
187,com.tweetlanes.android.core.util.Util,android.core.util.Util,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
188,com.tweetlanes.android.core.view.UserFeedFragment,android.core.view.UserFeedFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
189,com.tweetlanes.android.core.widget.viewpagerindicator.UnderlinePageIndicator,android.core.widget.viewpagerindicator.UnderlinePageIndicator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
190,com.tweetlanes.android.core.widget.gestureimageview.ZoomAnimation,android.core.widget.gestureimageview.ZoomAnimation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
191,org.tweetalib.android.model.TwitterDirectMessage,android.model.TwitterDirectMessage,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
192,com.tweetlanes.android.core.widget.urlimageviewhelper.LruCache,android.core.widget.urlimageviewhelper.LruCache,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
193,com.tweetlanes.android.core.view.HomeActivity,android.core.view.HomeActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
194,com.tweetlanes.android.core.view.ProfileActivity,android.core.view.ProfileActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
195,com.tweetlanes.android.core.widget.urlimageviewhelper.DiskLruCache,android.core.widget.urlimageviewhelper.DiskLruCache,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
196,com.tweetlanes.android.core.view.BootActivity,android.core.view.BootActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
197,com.tweetlanes.android.core.widget.pulltorefresh.PullToRefreshBase,android.core.widget.pulltorefresh.PullToRefreshBase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
198,com.tweetlanes.android.core.widget.urlimageviewhelper.HttpUrlDownloader,android.core.widget.urlimageviewhelper.HttpUrlDownloader,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
199,org.tweetalib.android.model.TwitterMediaEntity,android.model.TwitterMediaEntity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
200,com.tweetlanes.android.core.widget.gestureimageview.VectorF,android.core.widget.gestureimageview.VectorF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
201,org.tweetalib.android.TwitterFetchStatus,android.TwitterFetchStatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
202,org.tweetalib.android.TwitterFetchUsers,android.TwitterFetchUsers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
203,com.tweetlanes.android.core.view.SettingsActivity,android.core.view.SettingsActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
204,org.tweetalib.android.TwitterFetchBooleans,android.TwitterFetchBooleans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
205,com.tweetlanes.android.core.view.QuickContactDivot,android.core.view.QuickContactDivot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
206,org.socialnetlib.android.SocialNetApi,android.SocialNetApi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
207,com.tweetlanes.android.core.widget.pulltorefresh.PullToRefreshListView,android.core.widget.pulltorefresh.PullToRefreshListView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
208,org.tweetalib.android.TwitterModifyStatuses,android.TwitterModifyStatuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
209,org.tweetalib.android.TwitterModifyDirectMessages,android.TwitterModifyDirectMessages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
210,com.tweetlanes.android.core.view.SearchActivity,android.core.view.SearchActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
211,com.tweetlanes.android.core.view.TutorialActivity,android.core.view.TutorialActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
212,org.tweetalib.android.fetch.TwitterFetchStatuses,android.fetch.TwitterFetchStatuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
213,com.tweetlanes.android.core.view.DeleteNotificationsReceiver,android.core.view.DeleteNotificationsReceiver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
214,org.tweetalib.android.TwitterConstant,android.TwitterConstant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
215,com.tweetlanes.android.core.widget.urlimageviewhelper.UrlLruCache,android.core.widget.urlimageviewhelper.UrlLruCache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
216,com.tweetlanes.android.core.view.DeviceBootReciever,android.core.view.DeviceBootReciever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
217,org.socialnetlib.android.SocialNetConstant,android.SocialNetConstant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
218,com.tweetlanes.android.core.ConsumerKeyConstants,android.core.ConsumerKeyConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
219,com.keepassdroid.database.edit.UpdateEntry,keepassdroid.database.edit.UpdateEntry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
220,com.keepassdroid.database.load.ImporterV3,keepassdroid.database.load.ImporterV3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
221,com.keepassdroid.database.load.Importer,keepassdroid.database.load.Importer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
222,com.keepassdroid.password.PasswordGenerator,keepassdroid.password.PasswordGenerator,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
223,com.keepassdroid.compat.KeyGenParameterSpecCompat,keepassdroid.compat.KeyGenParameterSpecCompat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
224,com.keepassdroid.crypto.keyDerivation.Argon2Native,keepassdroid.crypto.keyDerivation.Argon2Native,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
225,com.keepassdroid.database.edit.DeleteEntry,keepassdroid.database.edit.DeleteEntry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
226,com.keepassdroid.database.edit.SetPassword,keepassdroid.database.edit.SetPassword,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
227,com.keepassdroid.database.edit.DeleteGroup,keepassdroid.database.edit.DeleteGroup,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
228,com.keepassdroid.database.edit.AddGroup,keepassdroid.database.edit.AddGroup,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
229,com.keepassdroid.Database,keepassdroid.Database,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Service Provider,7
230,com.keepassdroid.database.load.ImporterV4,keepassdroid.database.load.ImporterV4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
231,com.keepassdroid.database.save.PwDbV4Output,keepassdroid.database.save.PwDbV4Output,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
232,com.keepassdroid.database.load.ImporterV4Debug,keepassdroid.database.load.ImporterV4Debug,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
233,com.keepassdroid.crypto.NativeAESCipherSpi,keepassdroid.crypto.NativeAESCipherSpi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
234,com.keepassdroid.database.load.ImporterV3Debug,keepassdroid.database.load.ImporterV3Debug,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
235,com.keepassdroid.database.edit.LoadDB,keepassdroid.database.edit.LoadDB,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
236,com.keepassdroid.stream.BetterCipherInputStream,keepassdroid.stream.BetterCipherInputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
237,com.keepassdroid.GroupBaseActivity,keepassdroid.GroupBaseActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
238,com.keepassdroid.database.PwDatabaseV3,keepassdroid.database.PwDatabaseV3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Information Holder,7
239,com.keepassdroid.EntryEditActivityV4,keepassdroid.EntryEditActivityV4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
240,com.keepassdroid.settings.AppSettingsFragement,keepassdroid.settings.AppSettingsFragement,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
241,com.keepassdroid.stream.HmacBlockInputStream,keepassdroid.stream.HmacBlockInputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
242,com.keepassdroid.database.PwDatabase,keepassdroid.database.PwDatabase,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Service Provider,7
243,com.keepassdroid.database.save.PwDbHeaderOutputV4,keepassdroid.database.save.PwDbHeaderOutputV4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
244,com.keepassdroid.utils.UuidUtil,keepassdroid.utils.UuidUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
245,com.keepassdroid.database.PwDate,keepassdroid.database.PwDate,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
246,com.keepassdroid.view.FileNameView,keepassdroid.view.FileNameView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
247,com.keepassdroid.database.iterator.EntrySearchStringIteratorV3,keepassdroid.database.iterator.EntrySearchStringIteratorV3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
248,com.keepassdroid.utils.StrUtil,keepassdroid.utils.StrUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
249,com.keepassdroid.database.EntrySearchHandler,keepassdroid.database.EntrySearchHandler,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
250,com.keepassdroid.database.PwEntryV3,keepassdroid.database.PwEntryV3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Information Holder,7
251,com.keepassdroid.icons.DrawableFactory,keepassdroid.icons.DrawableFactory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
252,com.keepassdroid.search.SearchDbHelper,keepassdroid.search.SearchDbHelper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
253,com.keepassdroid.database.save.PwGroupOutputV3,keepassdroid.database.save.PwGroupOutputV3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
254,com.keepassdroid.fragments.PasswordFragment,keepassdroid.fragments.PasswordFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
255,com.keepassdroid.compat.PRNGFixes,keepassdroid.compat.PRNGFixes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
256,com.keepassdroid.fileselect.RecentFileHistory,keepassdroid.fileselect.RecentFileHistory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
257,com.keepassdroid.fileselect.BrowserDialog,keepassdroid.fileselect.BrowserDialog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
258,com.keepassdroid.crypto.CryptoUtil,keepassdroid.crypto.CryptoUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
259,com.keepassdroid.stream.HashedBlockInputStream,keepassdroid.stream.HashedBlockInputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
260,com.keepassdroid.EntryActivityV4,keepassdroid.EntryActivityV4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
261,com.keepassdroid.utils.Util,keepassdroid.utils.Util,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
262,com.keepassdroid.stream.HmacBlockOutputStream,keepassdroid.stream.HmacBlockOutputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
263,com.keepassdroid.database.PwDatabaseV4,keepassdroid.database.PwDatabaseV4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer,7
264,com.keepassdroid.icons.Icons,keepassdroid.icons.Icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
265,com.keepassdroid.crypto.finalkey.AndroidFinalKey,keepassdroid.crypto.finalkey.AndroidFinalKey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
266,com.keepassdroid.biometric.BiometricHelper,keepassdroid.biometric.BiometricHelper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
267,com.keepassdroid.GeneratePasswordActivity,keepassdroid.GeneratePasswordActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
268,com.keepassdroid.database.PwEntryV4,keepassdroid.database.PwEntryV4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Information Holder,7
269,com.keepassdroid.GroupEditActivity,keepassdroid.GroupEditActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
270,com.keepassdroid.database.save.PwDbInnerHeaderOutputV4,keepassdroid.database.save.PwDbInnerHeaderOutputV4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
271,com.keepassdroid.utils.UriUtil,keepassdroid.utils.UriUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
272,com.keepassdroid.database.PwGroup,keepassdroid.database.PwGroup,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Service Provider,7
273,com.keepassdroid.SetPasswordDialog,keepassdroid.SetPasswordDialog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
274,com.keepassdroid.stream.HashedBlockOutputStream,keepassdroid.stream.HashedBlockOutputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
275,com.keepassdroid.fileselect.FileDbHelper,keepassdroid.fileselect.FileDbHelper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
276,com.keepassdroid.compat.ClipDataCompat,keepassdroid.compat.ClipDataCompat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
277,com.keepassdroid.stream.HmacBlockStream,keepassdroid.stream.HmacBlockStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
278,com.keepassdroid.settings.RoundsPreferenceFragment,keepassdroid.settings.RoundsPreferenceFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
279,com.keepassdroid.crypto.keyDerivation.KdfParameters,keepassdroid.crypto.keyDerivation.KdfParameters,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
280,com.keepassdroid.database.PwDbHeaderV3,keepassdroid.database.PwDbHeaderV3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
281,com.keepassdroid.database.PwDatabaseV4Debug,keepassdroid.database.PwDatabaseV4Debug,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
282,com.keepassdroid.compat.StorageAF,keepassdroid.compat.StorageAF,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
283,com.keepassdroid.database.PwIconStandard,keepassdroid.database.PwIconStandard,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
284,com.keepassdroid.settings.MainSettingsFragement,keepassdroid.settings.MainSettingsFragement,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
285,com.keepassdroid.database.PwDatabaseV3Debug,keepassdroid.database.PwDatabaseV3Debug,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
286,com.keepassdroid.compat.ContentResolverCompat,keepassdroid.compat.ContentResolverCompat,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
287,com.keepassdroid.database.PwGroupV3,keepassdroid.database.PwGroupV3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
288,com.keepassdroid.database.PwGroupV4,keepassdroid.database.PwGroupV4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Information Holder,7
289,com.keepassdroid.database.SearchParametersV4,keepassdroid.database.SearchParametersV4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
290,com.keepassdroid.crypto.keyDerivation.KdfFactory,keepassdroid.crypto.keyDerivation.KdfFactory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
291,com.keepassdroid.crypto.keyDerivation.KdfEngine,keepassdroid.crypto.keyDerivation.KdfEngine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
292,com.keepassdroid.database.PwDbHeaderV4,keepassdroid.database.PwDbHeaderV4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Interfacer,7
293,com.keepassdroid.settings.DBSettingsFragement,keepassdroid.settings.DBSettingsFragement,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Interfacer,7
294,com.keepassdroid.database.edit.RunnableOnFinish,keepassdroid.database.edit.RunnableOnFinish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
295,com.keepassdroid.database.SearchParameters,keepassdroid.database.SearchParameters,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Information Holder,5
296,com.keepassdroid.database.PwEntry,keepassdroid.database.PwEntry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Service Provider,7
297,com.keepassdroid.utils.Types,keepassdroid.utils.Types,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
298,com.keepassdroid.utils.SprContextV4,keepassdroid.utils.SprContextV4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
299,com.keepassdroid.database.PwDeletedObject,keepassdroid.database.PwDeletedObject,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
300,com.keepassdroid.database.PwDbHeader,keepassdroid.database.PwDbHeader,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
301,com.keepassdroid.database.PwIconCustom,keepassdroid.database.PwIconCustom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
302,com.keepassdroid.fileselect.FileSelectActivity,keepassdroid.fileselect.FileSelectActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
